country,year,suicides_no,population,suicides/100k pop,HDI for year,gdp_for_year ($),gdp_per_capita ($),Id
Netherlands,1990,5,915200,0.55,829,314.267.667.675,22425,17137
Netherlands,1990,2,874200,0.23,829,314.267.667.675,22425,17138
Netherlands,1991,119,282200,42.17,,323.320.449.906,22906,17139
Netherlands,1991,225,1181700,19.04,,323.320.449.906,22906,17140
Netherlands,1991,374,2106700,17.75,,323.320.449.906,22906,17141
Netherlands,1991,198,1305600,15.17,,323.320.449.906,22906,17142
Netherlands,1991,179,1346300,13.3,,323.320.449.906,22906,17143
Netherlands,1991,62,544800,11.38,,323.320.449.906,22906,17144
Netherlands,1991,114,1167200,9.77,,323.320.449.906,22906,17145
Netherlands,1991,190,2017700,9.42,,323.320.449.906,22906,17146
Netherlands,1991,107,1245900,8.59,,323.320.449.906,22906,17147
Netherlands,1991,40,1119900,3.57,,323.320.449.906,22906,17148
Netherlands,1991,3,918500,0.33,,323.320.449.906,22906,17149
Netherlands,1991,0,878300,0,,323.320.449.906,22906,17150
Netherlands,1992,106,285300,37.15,,358.330.385.840,25205,17151
Netherlands,1992,242,1196700,20.22,,358.330.385.840,25205,17152
Netherlands,1992,381,2149600,17.72,,358.330.385.840,25205,17153
Netherlands,1992,208,1318100,15.78,,358.330.385.840,25205,17154
Netherlands,1992,68,552700,12.3,,358.330.385.840,25205,17155
Netherlands,1992,214,2061000,10.38,,358.330.385.840,25205,17156
Netherlands,1992,137,1355000,10.11,,358.330.385.840,25205,17157
Netherlands,1992,103,1138000,9.05,,358.330.385.840,25205,17158
Netherlands,1992,84,1256200,6.69,,358.330.385.840,25205,17159
Netherlands,1992,41,1093300,3.75,,358.330.385.840,25205,17160
Netherlands,1992,2,885700,0.23,,358.330.385.840,25205,17161
Netherlands,1992,1,925300,0.11,,358.330.385.840,25205,17162
Netherlands,1993,86,287400,29.92,,349.037.818.106,24385,17163
Netherlands,1993,239,1213500,19.7,,349.037.818.106,24385,17164
Netherlands,1993,361,2191300,16.47,,349.037.818.106,24385,17165
Netherlands,1993,216,1327900,16.27,,349.037.818.106,24385,17166
Netherlands,1993,70,558500,12.53,,349.037.818.106,24385,17167
Netherlands,1993,115,1107600,10.38,,349.037.818.106,24385,17168
Netherlands,1993,141,1366000,10.32,,349.037.818.106,24385,17169
Netherlands,1993,195,2103800,9.27,,349.037.818.106,24385,17170
Netherlands,1993,90,1265300,7.11,,349.037.818.106,24385,17171
Netherlands,1993,37,1065900,3.47,,349.037.818.106,24385,17172
Netherlands,1993,3,933300,0.32,,349.037.818.106,24385,17173
Netherlands,1993,2,893100,0.22,,349.037.818.106,24385,17174
Netherlands,1994,98,289300,33.87,,374.291.430.318,25997,17175
Netherlands,1994,254,1232600,20.61,,374.291.430.318,25997,17176
Netherlands,1994,415,2231800,18.59,,374.291.430.318,25997,17177
Netherlands,1994,216,1335500,16.17,,374.291.430.318,25997,17178
Netherlands,1994,53,563200,9.41,,374.291.430.318,25997,17179
Netherlands,1994,198,2145300,9.23,,374.291.430.318,25997,17180
Netherlands,1994,98,1072500,9.14,,374.291.430.318,25997,17181
Netherlands,1994,122,1379300,8.85,,374.291.430.318,25997,17182
Netherlands,1994,84,1273100,6.6,,374.291.430.318,25997,17183
Netherlands,1994,42,1033300,4.06,,374.291.430.318,25997,17184
Netherlands,1994,3,941100,0.32,,374.291.430.318,25997,17185
Netherlands,1994,1,900700,0.11,,374.291.430.318,25997,17186
Netherlands,1995,76,295400,25.73,861,446.528.959.649,30850,17187
Netherlands,1995,226,1249500,18.09,861,446.528.959.649,30850,17188
Netherlands,1995,404,2270500,17.79,861,446.528.959.649,30850,17189
Netherlands,1995,194,1339800,14.48,861,446.528.959.649,30850,17190
Netherlands,1995,57,573300,9.94,861,446.528.959.649,30850,17191
Netherlands,1995,95,1036300,9.17,861,446.528.959.649,30850,17192
Netherlands,1995,127,1388600,9.15,861,446.528.959.649,30850,17193
Netherlands,1995,198,2185200,9.06,861,446.528.959.649,30850,17194
Netherlands,1995,84,1278100,6.57,861,446.528.959.649,30850,17195
Netherlands,1995,44,999100,4.4,861,446.528.959.649,30850,17196
Netherlands,1995,5,949500,0.53,861,446.528.959.649,30850,17197
Netherlands,1995,1,908700,0.11,861,446.528.959.649,30850,17198
Netherlands,1996,102,303800,33.57,,445.704.575.163,30625,17199
Netherlands,1996,419,2308800,18.15,,445.704.575.163,30625,17200
Netherlands,1996,226,1336900,16.9,,445.704.575.163,30625,17201
Netherlands,1996,207,1263600,16.38,,445.704.575.163,30625,17202
Netherlands,1996,64,586600,10.91,,445.704.575.163,30625,17203
Netherlands,1996,147,1393200,10.55,,445.704.575.163,30625,17204
Netherlands,1996,195,2226800,8.76,,445.704.575.163,30625,17205
Netherlands,1996,85,1006800,8.44,,445.704.575.163,30625,17206
Netherlands,1996,89,1277700,6.97,,445.704.575.163,30625,17207
Netherlands,1996,38,971700,3.91,,445.704.575.163,30625,17208
Netherlands,1996,4,959800,0.42,,445.704.575.163,30625,17209
Netherlands,1996,1,918000,0.11,,445.704.575.163,30625,17210
Netherlands,1997,106,311700,34.01,,412.199.006.099,28156,17211
Netherlands,1997,398,2348800,16.94,,412.199.006.099,28156,17212
Netherlands,1997,206,1279200,16.1,,412.199.006.099,28156,17213
Netherlands,1997,210,1327000,15.83,,412.199.006.099,28156,17214
Netherlands,1997,70,598400,11.7,,412.199.006.099,28156,17215
Netherlands,1997,111,982900,11.29,,412.199.006.099,28156,17216
Netherlands,1997,136,1399300,9.72,,412.199.006.099,28156,17217
Netherlands,1997,195,2270400,8.59,,412.199.006.099,28156,17218
Netherlands,1997,87,1271400,6.84,,412.199.006.099,28156,17219
Netherlands,1997,42,949700,4.42,,412.199.006.099,28156,17220
Netherlands,1997,11,971900,1.13,,412.199.006.099,28156,17221
Netherlands,1997,0,929200,0,,412.199.006.099,28156,17222
Netherlands,1998,101,320300,31.53,,432.476.116.419,29351,17223
Netherlands,1998,226,1308900,17.27,,432.476.116.419,29351,17224
Netherlands,1998,205,1300000,15.77,,432.476.116.419,29351,17225
Netherlands,1998,375,2387900,15.7,,432.476.116.419,29351,17226
Netherlands,1998,65,610000,10.66,,432.476.116.419,29351,17227
Netherlands,1998,139,1410200,9.86,,432.476.116.419,29351,17228
Netherlands,1998,89,967100,9.2,,432.476.116.419,29351,17229
Netherlands,1998,211,2311100,9.13,,432.476.116.419,29351,17230
Netherlands,1998,78,1258000,6.2,,432.476.116.419,29351,17231
Netherlands,1998,21,934500,2.25,,432.476.116.419,29351,17232
Netherlands,1998,6,984900,0.61,,432.476.116.419,29351,17233
Netherlands,1998,3,941700,0.32,,432.476.116.419,29351,17234
Netherlands,1999,89,328400,27.1,,441.975.282.335,29799,17235
Netherlands,1999,427,2424400,17.61,,441.975.282.335,29799,17236
Netherlands,1999,218,1326500,16.43,,441.975.282.335,29799,17237
Netherlands,1999,193,1281700,15.06,,441.975.282.335,29799,17238
Netherlands,1999,58,620800,9.34,,441.975.282.335,29799,17239
Netherlands,1999,123,1426700,8.62,,441.975.282.335,29799,17240
Netherlands,1999,82,960000,8.54,,441.975.282.335,29799,17241
Netherlands,1999,196,2348600,8.35,,441.975.282.335,29799,17242
Netherlands,1999,80,1236700,6.47,,441.975.282.335,29799,17243
Netherlands,1999,41,927300,4.42,,441.975.282.335,29799,17244
Netherlands,1999,7,997200,0.7,,441.975.282.335,29799,17245
Netherlands,1999,5,953700,0.52,,441.975.282.335,29799,17246
Netherlands,2000,95,335400,28.32,877,412.807.259.996,27644,17247
Netherlands,2000,440,2462006,17.87,877,412.807.259.996,27644,17248
Netherlands,2000,208,1354147,15.36,877,412.807.259.996,27644,17249
Netherlands,2000,162,1251135,12.95,877,412.807.259.996,27644,17250
Netherlands,2000,146,1444755,10.11,877,412.807.259.996,27644,17251
Netherlands,2000,90,960741,9.37,877,412.807.259.996,27644,17252
Netherlands,2000,221,2386392,9.26,877,412.807.259.996,27644,17253
Netherlands,2000,49,629463,7.78,877,412.807.259.996,27644,17254
Netherlands,2000,67,1212404,5.53,877,412.807.259.996,27644,17255
Netherlands,2000,18,927539,1.94,877,412.807.259.996,27644,17256
Netherlands,2000,5,1006683,0.5,877,412.807.259.996,27644,17257
Netherlands,2000,0,962570,0,877,412.807.259.996,27644,17258
Netherlands,2001,95,342815,27.71,,426.573.601.790,28366,17259
Netherlands,2001,452,2481934,18.21,,426.573.601.790,28366,17260
Netherlands,2001,183,1222239,14.97,,426.573.601.790,28366,17261
Netherlands,2001,208,1397177,14.89,,426.573.601.790,28366,17262
Netherlands,2001,209,2406952,8.68,,426.573.601.790,28366,17263
Netherlands,2001,54,636833,8.48,,426.573.601.790,28366,17264
Netherlands,2001,71,968251,7.33,,426.573.601.790,28366,17265
Netherlands,2001,106,1478539,7.17,,426.573.601.790,28366,17266
Netherlands,2001,61,1188832,5.13,,426.573.601.790,28366,17267
Netherlands,2001,32,934725,3.42,,426.573.601.790,28366,17268
Netherlands,2001,2,967153,0.21,,426.573.601.790,28366,17269
Netherlands,2001,1,1012887,0.1,,426.573.601.790,28366,17270
Netherlands,2002,90,350179,25.7,,465.368.906.456,30757,17271
Netherlands,2002,482,2481771,19.42,,465.368.906.456,30757,17272
Netherlands,2002,227,1454558,15.61,,465.368.906.456,30757,17273
Netherlands,2002,179,1191890,15.02,,465.368.906.456,30757,17274
Netherlands,2002,148,1527586,9.69,,465.368.906.456,30757,17275
Netherlands,2002,218,2409590,9.05,,465.368.906.456,30757,17276
Netherlands,2002,56,642771,8.71,,465.368.906.456,30757,17277
Netherlands,2002,80,978378,8.18,,465.368.906.456,30757,17278
Netherlands,2002,57,1164180,4.9,,465.368.906.456,30757,17279
Netherlands,2002,26,943864,2.75,,465.368.906.456,30757,17280
Netherlands,2002,5,1015880,0.49,,465.368.906.456,30757,17281
Netherlands,2002,2,969671,0.21,,465.368.906.456,30757,17282
Netherlands,2003,78,357715,21.81,,571.863.431.151,37614,17283
Netherlands,2003,459,2483688,18.48,,571.863.431.151,37614,17284
Netherlands,2003,246,1504780,16.35,,571.863.431.151,37614,17285
Netherlands,2003,165,1157639,14.25,,571.863.431.151,37614,17286
Netherlands,2003,71,648808,10.94,,571.863.431.151,37614,17287
Netherlands,2003,142,1570271,9.04,,571.863.431.151,37614,17288
Netherlands,2003,193,2416242,7.99,,571.863.431.151,37614,17289
Netherlands,2003,68,985449,6.9,,571.863.431.151,37614,17290
Netherlands,2003,48,1137043,4.22,,571.863.431.151,37614,17291
Netherlands,2003,29,950780,3.05,,571.863.431.151,37614,17292
Netherlands,2003,2,1018379,0.2,,571.863.431.151,37614,17293
Netherlands,2003,1,972603,0.1,,571.863.431.151,37614,17294
Netherlands,2004,83,366987,22.62,,650.532.654.582,42614,17295
Netherlands,2004,489,2492028,19.62,,650.532.654.582,42614,17296
Netherlands,2004,230,1548535,14.85,,650.532.654.582,42614,17297
Netherlands,2004,141,1118373,12.61,,650.532.654.582,42614,17298
Netherlands,2004,231,2430075,9.51,,650.532.654.582,42614,17299
Netherlands,2004,60,656752,9.14,,650.532.654.582,42614,17300
Netherlands,2004,132,1606894,8.21,,650.532.654.582,42614,17301
Netherlands,2004,72,988827,7.28,,650.532.654.582,42614,17302
Netherlands,2004,42,1105273,3.8,,650.532.654.582,42614,17303
Netherlands,2004,25,955899,2.62,,650.532.654.582,42614,17304
Netherlands,2004,7,1021382,0.69,,650.532.654.582,42614,17305
Netherlands,2004,2,974836,0.21,,650.532.654.582,42614,17306
Netherlands,2005,80,377913,21.17,891,678.533.764.457,44289,17307
Netherlands,2005,503,2502562,20.1,891,678.533.764.457,44289,17308
Netherlands,2005,258,1587471,16.25,891,678.533.764.457,44289,17309
Netherlands,2005,144,1078642,13.35,891,678.533.764.457,44289,17310
Netherlands,2005,228,2446316,9.32,891,678.533.764.457,44289,17311
Netherlands,2005,134,1639946,8.17,891,678.533.764.457,44289,17312
Netherlands,2005,78,992090,7.86,891,678.533.764.457,44289,17313
Netherlands,2005,48,666329,7.2,891,678.533.764.457,44289,17314
Netherlands,2005,55,1071944,5.13,891,678.533.764.457,44289,17315
Netherlands,2005,33,960181,3.44,891,678.533.764.457,44289,17316
Netherlands,2005,11,1021870,1.08,891,678.533.764.457,44289,17317
Netherlands,2005,2,975331,0.21,891,678.533.764.457,44289,17318
Netherlands,2006,95,389546,24.39,,726.649.102.998,47281,17319
Netherlands,2006,468,2508382,18.66,,726.649.102.998,47281,17320
Netherlands,2006,248,1623656,15.27,,726.649.102.998,47281,17321
Netherlands,2006,143,1044859,13.69,,726.649.102.998,47281,17322
Netherlands,2006,91,996333,9.13,,726.649.102.998,47281,17323
Netherlands,2006,141,1670944,8.44,,726.649.102.998,47281,17324
Netherlands,2006,207,2458615,8.42,,726.649.102.998,47281,17325
Netherlands,2006,43,676057,6.36,,726.649.102.998,47281,17326
Netherlands,2006,51,1042374,4.89,,726.649.102.998,47281,17327
Netherlands,2006,34,963837,3.53,,726.649.102.998,47281,17328
Netherlands,2006,3,974095,0.31,,726.649.102.998,47281,17329
Netherlands,2006,1,1019999,0.1,,726.649.102.998,47281,17330
Netherlands,2007,76,401873,18.91,,839.419.655.078,54418,17331
Netherlands,2007,427,2508053,17.03,,839.419.655.078,54418,17332
Netherlands,2007,250,1660580,15.05,,839.419.655.078,54418,17333
Netherlands,2007,114,1018680,11.19,,839.419.655.078,54418,17334
Netherlands,2007,124,1703333,7.28,,839.419.655.078,54418,17335
Netherlands,2007,72,1003453,7.18,,839.419.655.078,54418,17336
Netherlands,2007,171,2464793,6.94,,839.419.655.078,54418,17337
Netherlands,2007,41,686244,5.97,,839.419.655.078,54418,17338
Netherlands,2007,48,1017477,4.72,,839.419.655.078,54418,17339
Netherlands,2007,22,970052,2.27,,839.419.655.078,54418,17340
Netherlands,2007,5,1018393,0.49,,839.419.655.078,54418,17341
Netherlands,2007,4,972473,0.41,,839.419.655.078,54418,17342
Netherlands,2008,86,414420,20.75,,936.228.211.513,60375,17343
Netherlands,2008,462,2502579,18.46,,936.228.211.513,60375,17344
Netherlands,2008,252,1698728,14.83,,936.228.211.513,60375,17345
Netherlands,2008,119,1005566,11.83,,936.228.211.513,60375,17346
Netherlands,2008,153,1737666,8.8,,936.228.211.513,60375,17347
Netherlands,2008,184,2464321,7.47,,936.228.211.513,60375,17348
Netherlands,2008,67,1014326,6.61,,936.228.211.513,60375,17349
Netherlands,2008,39,696023,5.6,,936.228.211.513,60375,17350
Netherlands,2008,41,1001975,4.09,,936.228.211.513,60375,17351
Netherlands,2008,31,980609,3.16,,936.228.211.513,60375,17352
Netherlands,2008,5,1018474,0.49,,936.228.211.513,60375,17353
Netherlands,2008,0,972276,0,,936.228.211.513,60375,17354
Netherlands,2009,96,427097,22.48,,857.932.759.100,54988,17355
Netherlands,2009,484,2493610,19.41,,857.932.759.100,54988,17356
Netherlands,2009,290,1737021,16.7,,857.932.759.100,54988,17357
Netherlands,2009,115,1003333,11.46,,857.932.759.100,54988,17358
Netherlands,2009,209,2458921,8.5,,857.932.759.100,54988,17359
Netherlands,2009,77,1025904,7.51,,857.932.759.100,54988,17360
Netherlands,2009,131,1773158,7.39,,857.932.759.100,54988,17361
Netherlands,2009,48,705088,6.81,,857.932.759.100,54988,17362
Netherlands,2009,48,996321,4.82,,857.932.759.100,54988,17363
Netherlands,2009,24,991956,2.42,,857.932.759.100,54988,17364
Netherlands,2009,6,1017952,0.59,,857.932.759.100,54988,17365
Netherlands,2009,2,971815,0.21,,857.932.759.100,54988,17366
Netherlands,2010,496,2479310,20.01,909,836.389.937.229,53302,17367
Netherlands,2010,332,1774913,18.71,909,836.389.937.229,53302,17368
Netherlands,2010,82,440573,18.61,909,836.389.937.229,53302,17369
Netherlands,2010,115,1005583,11.44,909,836.389.937.229,53302,17370
Netherlands,2010,97,1034368,9.38,909,836.389.937.229,53302,17371
Netherlands,2010,208,2448571,8.49,909,836.389.937.229,53302,17372
Netherlands,2010,143,1809756,7.9,909,836.389.937.229,53302,17373
Netherlands,2010,46,714774,6.44,909,836.389.937.229,53302,17374
Netherlands,2010,53,997025,5.32,909,836.389.937.229,53302,17375
Netherlands,2010,26,1000536,2.6,909,836.389.937.229,53302,17376
Netherlands,2010,5,1015895,0.49,909,836.389.937.229,53302,17377
Netherlands,2010,1,970105,0.1,909,836.389.937.229,53302,17378
Netherlands,2011,504,2459735,20.49,919,893.757.287.202,56667,17379
Netherlands,2011,91,455083,20,919,893.757.287.202,56667,17380
Netherlands,2011,316,1813398,17.43,919,893.757.287.202,56667,17381
Netherlands,2011,138,1010996,13.65,919,893.757.287.202,56667,17382
Netherlands,2011,161,1847013,8.72,919,893.757.287.202,56667,17383
Netherlands,2011,210,2433362,8.63,919,893.757.287.202,56667,17384
Netherlands,2011,85,1039605,8.18,919,893.757.287.202,56667,17385
Netherlands,2011,63,1002441,6.28,919,893.757.287.202,56667,17386
Netherlands,2011,40,724633,5.52,919,893.757.287.202,56667,17387
Netherlands,2011,38,1004949,3.78,919,893.757.287.202,56667,17388
Netherlands,2011,3,1013127,0.3,919,893.757.287.202,56667,17389
Netherlands,2011,1,967820,0.1,919,893.757.287.202,56667,17390
Netherlands,2012,532,2436155,21.84,0.92,828.946.812.397,52334,17391
Netherlands,2012,91,469742,19.37,0.92,828.946.812.397,52334,17392
Netherlands,2012,319,1852538,17.22,0.92,828.946.812.397,52334,17393
Netherlands,2012,143,1017789,14.05,0.92,828.946.812.397,52334,17394
Netherlands,2012,240,2414858,9.94,0.92,828.946.812.397,52334,17395
Netherlands,2012,182,1885068,9.65,0.92,828.946.812.397,52334,17396
Netherlands,2012,97,1041845,9.31,0.92,828.946.812.397,52334,17397
Netherlands,2012,55,734017,7.49,0.92,828.946.812.397,52334,17398
Netherlands,2012,58,1008927,5.75,0.92,828.946.812.397,52334,17399
Netherlands,2012,33,1006742,3.28,0.92,828.946.812.397,52334,17400
Netherlands,2012,4,1008342,0.4,0.92,828.946.812.397,52334,17401
Netherlands,2012,2,963480,0.21,0.92,828.946.812.397,52334,17402
Netherlands,2013,555,2410644,23.02,0.92,866.680.000.367,54510,17403
Netherlands,2013,109,485554,22.45,0.92,866.680.000.367,54510,17404
Netherlands,2013,409,1890352,21.64,0.92,866.680.000.367,54510,17405
Netherlands,2013,137,1024168,13.38,0.92,866.680.000.367,54510,17406
Netherlands,2013,186,1922945,9.67,0.92,866.680.000.367,54510,17407
Netherlands,2013,93,1044562,8.9,0.92,866.680.000.367,54510,17408
Netherlands,2013,209,2394702,8.73,0.92,866.680.000.367,54510,17409
Netherlands,2013,59,744083,7.93,0.92,866.680.000.367,54510,17410
Netherlands,2013,46,1009345,4.56,0.92,866.680.000.367,54510,17411
Netherlands,2013,46,1014090,4.54,0.92,866.680.000.367,54510,17412
Netherlands,2013,4,1002074,0.4,0.92,866.680.000.367,54510,17413
Netherlands,2013,3,956989,0.31,0.92,866.680.000.367,54510,17414
Netherlands,2014,563,2410644,23.35,922,879.635.084.125,55325,17415
Netherlands,2014,391,1890352,20.68,922,879.635.084.125,55325,17416
Netherlands,2014,97,485554,19.98,922,879.635.084.125,55325,17417
Netherlands,2014,117,1024168,11.42,922,879.635.084.125,55325,17418
Netherlands,2014,197,1922945,10.24,922,879.635.084.125,55325,17419
Netherlands,2014,228,2394702,9.52,922,879.635.084.125,55325,17420
Netherlands,2014,61,744083,8.2,922,879.635.084.125,55325,17421
Netherlands,2014,81,1044562,7.75,922,879.635.084.125,55325,17422
Netherlands,2014,54,1014090,5.32,922,879.635.084.125,55325,17423
Netherlands,2014,48,1009345,4.76,922,879.635.084.125,55325,17424
Netherlands,2014,1,956989,0.1,922,879.635.084.125,55325,17425
Netherlands,2014,1,1002074,0.1,922,879.635.084.125,55325,17426
Netherlands,2015,129,523197,24.66,,757.999.453.314,47206,17427
Netherlands,2015,418,1966083,21.26,,757.999.453.314,47206,17428
Netherlands,2015,499,2362263,21.12,,757.999.453.314,47206,17429
Netherlands,2015,146,1045012,13.97,,757.999.453.314,47206,17430
Netherlands,2015,220,1998082,11.01,,757.999.453.314,47206,17431
Netherlands,2015,211,2353550,8.97,,757.999.453.314,47206,17432
Netherlands,2015,89,1058675,8.41,,757.999.453.314,47206,17433
Netherlands,2015,55,770107,7.14,,757.999.453.314,47206,17434
Netherlands,2015,65,1030867,6.31,,757.999.453.314,47206,17435
Netherlands,2015,34,1018674,3.34,,757.999.453.314,47206,17436
Netherlands,2015,6,943082,0.64,,757.999.453.314,47206,17437
Netherlands,2015,1,987750,0.1,,757.999.453.314,47206,17438
Netherlands,2016,123,541327,22.72,,777.227.541.581,48108,17439
Netherlands,2016,436,2004642,21.75,,777.227.541.581,48108,17440
Netherlands,2016,478,2341693,20.41,,777.227.541.581,48108,17441
Netherlands,2016,159,1061905,14.97,,777.227.541.581,48108,17442
Netherlands,2016,87,781301,11.14,,777.227.541.581,48108,17443
Netherlands,2016,209,2037375,10.26,,777.227.541.581,48108,17444
Netherlands,2016,217,2334777,9.29,,777.227.541.581,48108,17445
Netherlands,2016,77,1067719,7.21,,777.227.541.581,48108,17446
Netherlands,2016,65,1043372,6.23,,777.227.541.581,48108,17447
Netherlands,2016,35,1025443,3.41,,777.227.541.581,48108,17448
New Zealand,1985,18,46900,38.38,805,24.950.895.141,8246,17449
New Zealand,1985,60,235700,25.46,805,24.950.895.141,8246,17450
New Zealand,1985,51,255400,19.97,805,24.950.895.141,8246,17451
New Zealand,1985,60,305400,19.65,805,24.950.895.141,8246,17452
